INFO 2023-07-27 01:00:21,571 autoreload 14148 15736 Watching for file changes with StatReloader
INFO 2023-07-28 23:43:27,582 basehttp 4548 7556 "GET /task5/coin/ HTTP/1.1" 200 8
INFO 2023-07-28 23:43:29,301 views 4548 7556 coin: решка
INFO 2023-07-28 23:43:29,301 basehttp 4548 7556 "GET /task5/coin/ HTTP/1.1" 200 10
INFO 2023-07-28 23:43:31,899 views 4548 7556 coin: орел
INFO 2023-07-28 23:43:31,900 basehttp 4548 7556 "GET /task5/coin/ HTTP/1.1" 200 8
INFO 2023-07-28 23:43:36,035 views 4548 7556 coin: орел
INFO 2023-07-28 23:43:36,035 basehttp 4548 7556 "GET /task5/coin/ HTTP/1.1" 200 8
INFO 2023-07-28 23:43:37,739 views 4548 7556 coin: орел
INFO 2023-07-28 23:43:37,739 basehttp 4548 7556 "GET /task5/coin/ HTTP/1.1" 200 8
INFO 2023-07-28 23:43:43,535 views 4548 7556 coin: решка
INFO 2023-07-28 23:43:43,536 basehttp 4548 7556 "GET /task5/coin/ HTTP/1.1" 200 10
INFO 2023-07-28 23:43:46,677 views 4548 7556 coin: орел
INFO 2023-07-28 23:43:46,678 basehttp 4548 7556 "GET /task5/coin/ HTTP/1.1" 200 8
INFO 2023-07-28 23:43:48,085 views 4548 7556 coin: орел
INFO 2023-07-28 23:43:48,086 basehttp 4548 7556 "GET /task5/coin/ HTTP/1.1" 200 8
INFO 2023-07-28 23:43:53,900 views 4548 7556 coin: решка
INFO 2023-07-28 23:43:53,900 basehttp 4548 7556 "GET /task5/coin/ HTTP/1.1" 200 10
INFO 2023-07-28 23:43:55,385 views 4548 7556 coin: орел
INFO 2023-07-28 23:43:55,385 basehttp 4548 7556 "GET /task5/coin/ HTTP/1.1" 200 8
INFO 2023-07-28 23:43:57,312 views 4548 7556 coin: решка
INFO 2023-07-28 23:43:57,313 basehttp 4548 7556 "GET /task5/coin/ HTTP/1.1" 200 10
INFO 2023-07-28 23:44:16,760 views 4548 7556 coin: орел
INFO 2023-07-28 23:44:16,760 basehttp 4548 7556 "GET /task5/coin/ HTTP/1.1" 200 8
INFO 2023-07-28 23:44:18,687 views 4548 7556 coin: решка
INFO 2023-07-28 23:44:18,688 basehttp 4548 7556 "GET /task5/coin/ HTTP/1.1" 200 10
INFO 2023-07-28 23:44:20,175 views 4548 7556 coin: орел
INFO 2023-07-28 23:44:20,175 basehttp 4548 7556 "GET /task5/coin/ HTTP/1.1" 200 8
INFO 2023-07-28 23:44:20,934 views 4548 7556 coin: решка
INFO 2023-07-28 23:44:20,935 basehttp 4548 7556 "GET /task5/coin/ HTTP/1.1" 200 10
INFO 2023-07-28 23:44:21,213 views 4548 7556 coin: орел
INFO 2023-07-28 23:44:21,214 basehttp 4548 7556 "GET /task5/coin/ HTTP/1.1" 200 8
INFO 2023-07-28 23:44:24,692 views 4548 7556 coin: решка
INFO 2023-07-28 23:44:24,692 basehttp 4548 7556 "GET /task5/coin/ HTTP/1.1" 200 10
INFO 2023-07-28 23:44:26,996 views 4548 7556 coin: решка
INFO 2023-07-28 23:44:26,997 basehttp 4548 7556 "GET /task5/coin/ HTTP/1.1" 200 10
INFO 2023-07-28 23:44:28,580 views 4548 7556 coin: решка
INFO 2023-07-28 23:44:28,581 basehttp 4548 7556 "GET /task5/coin/ HTTP/1.1" 200 10
INFO 2023-07-28 23:44:29,947 views 4548 7556 coin: решка
INFO 2023-07-28 23:44:29,948 basehttp 4548 7556 "GET /task5/coin/ HTTP/1.1" 200 10
INFO 2023-07-28 23:44:31,186 views 4548 7556 coin: орел
INFO 2023-07-28 23:44:31,186 basehttp 4548 7556 "GET /task5/coin/ HTTP/1.1" 200 8
INFO 2023-07-28 23:44:32,955 views 4548 7556 coin: орел
INFO 2023-07-28 23:44:32,956 basehttp 4548 7556 "GET /task5/coin/ HTTP/1.1" 200 8
INFO 2023-07-28 23:44:34,338 views 4548 7556 coin: решка
INFO 2023-07-28 23:44:34,338 basehttp 4548 7556 "GET /task5/coin/ HTTP/1.1" 200 10
INFO 2023-07-28 23:44:37,616 views 4548 7556 coin: решка
INFO 2023-07-28 23:44:37,616 basehttp 4548 7556 "GET /task5/coin/ HTTP/1.1" 200 10
INFO 2023-07-28 23:44:42,574 views 4548 7556 coin: орел
INFO 2023-07-28 23:44:42,574 basehttp 4548 7556 "GET /task5/coin/ HTTP/1.1" 200 8
INFO 2023-07-28 23:44:44,630 views 4548 7556 coin: орел
INFO 2023-07-28 23:44:44,630 basehttp 4548 7556 "GET /task5/coin/ HTTP/1.1" 200 8
INFO 2023-07-28 23:44:45,797 views 4548 7556 coin: решка
INFO 2023-07-28 23:44:45,798 basehttp 4548 7556 "GET /task5/coin/ HTTP/1.1" 200 10
INFO 2023-07-28 23:44:46,876 views 4548 7556 coin: решка
INFO 2023-07-28 23:44:46,876 basehttp 4548 7556 "GET /task5/coin/ HTTP/1.1" 200 10
INFO 2023-07-28 23:44:48,501 views 4548 7556 coin: решка
INFO 2023-07-28 23:44:48,501 basehttp 4548 7556 "GET /task5/coin/ HTTP/1.1" 200 10
INFO 2023-07-28 23:44:50,081 views 4548 7556 coin: орел
INFO 2023-07-28 23:44:50,082 basehttp 4548 7556 "GET /task5/coin/ HTTP/1.1" 200 8
INFO 2023-07-28 23:44:58,911 views 4548 7556 coin: орел
INFO 2023-07-28 23:44:58,912 basehttp 4548 7556 "GET /task5/coin/ HTTP/1.1" 200 8
INFO 2023-07-28 23:45:35,313 views 4548 7556 coin: решка
INFO 2023-07-28 23:45:35,313 basehttp 4548 7556 "GET /task5/coin/ HTTP/1.1" 200 10
INFO 2023-07-29 00:14:46,779 autoreload 4548 13628 D:\Documents\GB\python-django-seminar\seminars\task5app\models.py changed, reloading.
INFO 2023-07-29 00:14:47,180 autoreload 14124 2104 Watching for file changes with StatReloader
INFO 2023-07-29 00:16:31,271 autoreload 14124 2104 D:\Documents\GB\python-django-seminar\seminars\task5app\models.py changed, reloading.
INFO 2023-07-29 00:16:31,640 autoreload 4840 15724 Watching for file changes with StatReloader
INFO 2023-07-29 00:24:12,205 autoreload 15476 16072 Watching for file changes with StatReloader
INFO 2023-07-29 00:24:21,949 basehttp 15476 11388 "GET /task5/coin_statistic HTTP/1.1" 301 0
INFO 2023-07-29 00:24:21,952 basehttp 15476 14224 "GET /task5/coin_statistic/ HTTP/1.1" 200 431
INFO 2023-07-29 00:26:35,028 autoreload 15476 16072 D:\Documents\GB\python-django-seminar\seminars\task5app\views.py changed, reloading.
INFO 2023-07-29 00:26:35,417 autoreload 6420 15712 Watching for file changes with StatReloader
INFO 2023-07-29 00:26:38,555 basehttp 6420 6292 "GET /task5/coin_statistic/ HTTP/1.1" 200 2665
INFO 2023-07-29 00:36:10,882 autoreload 6420 15712 D:\Documents\GB\python-django-seminar\seminars\task5app\views.py changed, reloading.
INFO 2023-07-29 00:36:11,275 autoreload 4888 1384 Watching for file changes with StatReloader
INFO 2023-07-29 00:43:17,129 autoreload 4888 1384 D:\Documents\GB\python-django-seminar\seminars\task5app\models.py changed, reloading.
INFO 2023-07-29 00:43:17,503 autoreload 3960 2424 Watching for file changes with StatReloader
INFO 2023-07-29 00:43:27,643 autoreload 636 5708 Watching for file changes with StatReloader
INFO 2023-07-29 00:43:52,987 basehttp 636 8232 "GET /task5/coin_statistic/ HTTP/1.1" 200 72
INFO 2023-07-29 00:44:40,721 autoreload 636 5708 D:\Documents\GB\python-django-seminar\seminars\task5app\views.py changed, reloading.
INFO 2023-07-29 00:44:41,089 autoreload 5348 5564 Watching for file changes with StatReloader
INFO 2023-07-29 00:44:44,748 basehttp 5348 3816 "GET /task5/coin_statistic/ HTTP/1.1" 200 72
INFO 2023-07-29 00:44:47,401 basehttp 5348 3816 "GET /task5/coin_statistic/ HTTP/1.1" 200 72
INFO 2023-07-29 00:44:52,436 basehttp 5348 3816 "GET /task5/coin HTTP/1.1" 301 0
INFO 2023-07-29 00:44:52,441 views 5348 3908 coin: орел
INFO 2023-07-29 00:44:52,441 basehttp 5348 3908 "GET /task5/coin/ HTTP/1.1" 200 8
INFO 2023-07-29 00:44:54,351 views 5348 3908 coin: решка
INFO 2023-07-29 00:44:54,352 basehttp 5348 3908 "GET /task5/coin/ HTTP/1.1" 200 10
INFO 2023-07-29 00:44:55,029 views 5348 3908 coin: решка
INFO 2023-07-29 00:44:55,030 basehttp 5348 3908 "GET /task5/coin/ HTTP/1.1" 200 10
INFO 2023-07-29 00:44:55,509 views 5348 3908 coin: орел
INFO 2023-07-29 00:44:55,510 basehttp 5348 3908 "GET /task5/coin/ HTTP/1.1" 200 8
INFO 2023-07-29 00:44:56,036 views 5348 3908 coin: решка
INFO 2023-07-29 00:44:56,037 basehttp 5348 3908 "GET /task5/coin/ HTTP/1.1" 200 10
INFO 2023-07-29 00:44:56,590 views 5348 3908 coin: решка
INFO 2023-07-29 00:44:56,590 basehttp 5348 3908 "GET /task5/coin/ HTTP/1.1" 200 10
INFO 2023-07-29 00:44:57,229 views 5348 3908 coin: решка
INFO 2023-07-29 00:44:57,230 basehttp 5348 3908 "GET /task5/coin/ HTTP/1.1" 200 10
INFO 2023-07-29 00:44:57,708 views 5348 3908 coin: орел
INFO 2023-07-29 00:44:57,709 basehttp 5348 3908 "GET /task5/coin/ HTTP/1.1" 200 8
INFO 2023-07-29 00:44:58,618 views 5348 3908 coin: решка
INFO 2023-07-29 00:44:58,619 basehttp 5348 3908 "GET /task5/coin/ HTTP/1.1" 200 10
INFO 2023-07-29 00:44:59,309 views 5348 3908 coin: орел
INFO 2023-07-29 00:44:59,309 basehttp 5348 3908 "GET /task5/coin/ HTTP/1.1" 200 8
INFO 2023-07-29 00:44:59,636 views 5348 3908 coin: решка
INFO 2023-07-29 00:44:59,637 basehttp 5348 3908 "GET /task5/coin/ HTTP/1.1" 200 10
INFO 2023-07-29 00:45:00,411 views 5348 3908 coin: решка
INFO 2023-07-29 00:45:00,412 basehttp 5348 3908 "GET /task5/coin/ HTTP/1.1" 200 10
INFO 2023-07-29 00:45:00,883 views 5348 3908 coin: решка
INFO 2023-07-29 00:45:00,883 basehttp 5348 3908 "GET /task5/coin/ HTTP/1.1" 200 10
INFO 2023-07-29 00:45:01,347 views 5348 3908 coin: решка
INFO 2023-07-29 00:45:01,348 basehttp 5348 3908 "GET /task5/coin/ HTTP/1.1" 200 10
INFO 2023-07-29 00:45:01,771 views 5348 3908 coin: решка
INFO 2023-07-29 00:45:01,772 basehttp 5348 3908 "GET /task5/coin/ HTTP/1.1" 200 10
INFO 2023-07-29 00:45:02,689 views 5348 3908 coin: решка
INFO 2023-07-29 00:45:02,690 basehttp 5348 3908 "GET /task5/coin/ HTTP/1.1" 200 10
INFO 2023-07-29 00:45:02,898 views 5348 3908 coin: орел
INFO 2023-07-29 00:45:02,898 basehttp 5348 3908 "GET /task5/coin/ HTTP/1.1" 200 8
INFO 2023-07-29 00:45:04,874 views 5348 3908 coin: решка
INFO 2023-07-29 00:45:04,874 basehttp 5348 3908 "GET /task5/coin/ HTTP/1.1" 200 10
INFO 2023-07-29 00:45:05,073 views 5348 3908 coin: решка
INFO 2023-07-29 00:45:05,074 basehttp 5348 3908 "GET /task5/coin/ HTTP/1.1" 200 10
INFO 2023-07-29 00:45:05,497 views 5348 3908 coin: орел
INFO 2023-07-29 00:45:05,497 basehttp 5348 3908 "GET /task5/coin/ HTTP/1.1" 200 8
INFO 2023-07-29 00:45:05,737 views 5348 3908 coin: орел
INFO 2023-07-29 00:45:05,737 basehttp 5348 3908 "GET /task5/coin/ HTTP/1.1" 200 8
INFO 2023-07-29 00:45:26,664 basehttp 5348 3908 "GET /task5/coin_statistic/ HTTP/1.1" 200 72
INFO 2023-08-01 20:22:32,682 autoreload 15496 6380 Watching for file changes with StatReloader
WARNING 2023-08-01 20:22:34,072 log 15496 7312 Not Found: /
WARNING 2023-08-01 20:22:34,072 basehttp 15496 7312 "GET / HTTP/1.1" 404 2492
WARNING 2023-08-01 20:22:42,658 log 15496 7312 Not Found: /seminar3
WARNING 2023-08-01 20:22:42,658 basehttp 15496 7312 "GET /seminar3 HTTP/1.1" 404 2534
ERROR 2023-08-01 20:22:49,397 log 15496 7312 Internal Server Error: /seminar3/home
Traceback (most recent call last):
  File "D:\Documents\GB\python-django-seminar\.venv\Lib\site-packages\django\core\handlers\exception.py", line 55, in inner
    response = get_response(request)
               ^^^^^^^^^^^^^^^^^^^^^
  File "D:\Documents\GB\python-django-seminar\.venv\Lib\site-packages\django\core\handlers\base.py", line 197, in _get_response
    response = wrapped_callback(request, *callback_args, **callback_kwargs)
               ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
  File "D:\Documents\GB\python-django-seminar\seminars\seminar3\views.py", line 9, in home
    return render(request, 'lesson3/home.html', context)
           ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
  File "D:\Documents\GB\python-django-seminar\.venv\Lib\site-packages\django\shortcuts.py", line 24, in render
    content = loader.render_to_string(template_name, context, request, using=using)
              ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
  File "D:\Documents\GB\python-django-seminar\.venv\Lib\site-packages\django\template\loader.py", line 61, in render_to_string
    template = get_template(template_name, using=using)
               ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
  File "D:\Documents\GB\python-django-seminar\.venv\Lib\site-packages\django\template\loader.py", line 19, in get_template
    raise TemplateDoesNotExist(template_name, chain=chain)
django.template.exceptions.TemplateDoesNotExist: lesson3/home.html
ERROR 2023-08-01 20:22:49,399 basehttp 15496 7312 "GET /seminar3/home HTTP/1.1" 500 83548
INFO 2023-08-01 20:23:24,738 autoreload 15496 6380 D:\Documents\GB\python-django-seminar\seminars\seminar3\views.py changed, reloading.
INFO 2023-08-01 20:23:25,129 autoreload 3500 13612 Watching for file changes with StatReloader
INFO 2023-08-01 20:23:27,141 basehttp 3500 7680 "GET /seminar3/home HTTP/1.1" 200 1070
WARNING 2023-08-01 20:23:29,076 log 3500 7680 Not Found: /seminar3
WARNING 2023-08-01 20:23:29,077 basehttp 3500 7680 "GET /seminar3 HTTP/1.1" 404 2534
INFO 2023-08-01 20:23:58,199 basehttp 3500 7680 "GET /seminar3/home HTTP/1.1" 200 1075
INFO 2023-08-01 20:23:59,709 basehttp 3500 7680 "GET /seminar3/about HTTP/1.1" 301 0
INFO 2023-08-01 20:23:59,711 basehttp 3500 15708 "GET /seminar3/about/ HTTP/1.1" 200 792
INFO 2023-08-01 20:24:00,465 basehttp 3500 15708 "GET /seminar3/home HTTP/1.1" 200 1075
INFO 2023-08-01 20:24:00,946 basehttp 3500 15708 "GET /seminar3/about/ HTTP/1.1" 200 792
INFO 2023-08-01 20:24:01,312 basehttp 3500 15708 "GET /seminar3/home HTTP/1.1" 200 1075
INFO 2023-08-01 20:24:01,673 basehttp 3500 15708 "GET /seminar3/about/ HTTP/1.1" 200 792
INFO 2023-08-01 20:31:50,872 autoreload 3500 13612 D:\Documents\GB\python-django-seminar\seminars\seminar3\views.py changed, reloading.
INFO 2023-08-01 20:31:51,265 autoreload 16580 13968 Watching for file changes with StatReloader
INFO 2023-08-01 20:36:37,045 autoreload 16580 13968 D:\Documents\GB\python-django-seminar\seminars\seminar3\views.py changed, reloading.
INFO 2023-08-01 20:36:37,439 autoreload 1336 16628 Watching for file changes with StatReloader
INFO 2023-08-01 20:39:14,253 autoreload 1336 16628 D:\Documents\GB\python-django-seminar\seminars\seminar3\views.py changed, reloading.
INFO 2023-08-01 20:39:14,641 autoreload 14940 1912 Watching for file changes with StatReloader
INFO 2023-08-01 20:39:19,927 autoreload 14940 1912 D:\Documents\GB\python-django-seminar\seminars\seminar3\urls.py changed, reloading.
INFO 2023-08-01 20:39:20,315 autoreload 6544 10096 Watching for file changes with StatReloader
INFO 2023-08-01 20:39:25,597 autoreload 6544 10096 D:\Documents\GB\python-django-seminar\seminars\seminar3\urls.py changed, reloading.
INFO 2023-08-01 20:39:25,982 autoreload 6072 16352 Watching for file changes with StatReloader
WARNING 2023-08-01 20:39:43,449 log 6072 16956 Not Found: /seminar3/coin/3
WARNING 2023-08-01 20:39:43,449 basehttp 6072 16956 "GET /seminar3/coin/3 HTTP/1.1" 404 2993
INFO 2023-08-01 20:40:06,170 basehttp 6072 16956 "GET /seminar3/game/coin/3 HTTP/1.1" 301 0
INFO 2023-08-01 20:40:06,173 basehttp 6072 11852 "GET /seminar3/game/coin/3/ HTTP/1.1" 200 251
INFO 2023-08-01 20:40:30,189 basehttp 6072 11852 "GET /seminar3/game/coin/3/ HTTP/1.1" 200 258
INFO 2023-08-01 20:40:31,489 basehttp 6072 11852 "GET /seminar3/game/coin/3/ HTTP/1.1" 200 256
INFO 2023-08-01 20:40:31,897 basehttp 6072 11852 "GET /seminar3/game/coin/3/ HTTP/1.1" 200 256
INFO 2023-08-01 20:40:35,186 basehttp 6072 11852 "GET /seminar3/game/coin/40 HTTP/1.1" 301 0
INFO 2023-08-01 20:40:35,188 basehttp 6072 2452 "GET /seminar3/game/coin/40/ HTTP/1.1" 200 983
INFO 2023-08-01 20:41:22,851 autoreload 6072 16352 D:\Documents\GB\python-django-seminar\seminars\seminar3\views.py changed, reloading.
INFO 2023-08-01 20:41:23,251 autoreload 2812 1356 Watching for file changes with StatReloader
INFO 2023-08-01 20:42:08,060 autoreload 2812 1356 D:\Documents\GB\python-django-seminar\seminars\seminar3\views.py changed, reloading.
INFO 2023-08-01 20:42:08,453 autoreload 14240 7600 Watching for file changes with StatReloader
INFO 2023-08-01 20:42:51,204 autoreload 14240 7600 D:\Documents\GB\python-django-seminar\seminars\seminar3\views.py changed, reloading.
INFO 2023-08-01 20:42:51,607 autoreload 13432 2448 Watching for file changes with StatReloader
INFO 2023-08-01 20:43:40,449 autoreload 13432 2448 D:\Documents\GB\python-django-seminar\seminars\seminar3\views.py changed, reloading.
INFO 2023-08-01 20:43:40,839 autoreload 8624 11188 Watching for file changes with StatReloader
INFO 2023-08-01 20:44:21,572 autoreload 8624 11188 D:\Documents\GB\python-django-seminar\seminars\seminar3\views.py changed, reloading.
INFO 2023-08-01 20:44:21,955 autoreload 12292 6204 Watching for file changes with StatReloader
INFO 2023-08-01 20:44:45,560 basehttp 12292 14928 "GET /seminar3/game/cube/10 HTTP/1.1" 301 0
INFO 2023-08-01 20:44:45,566 basehttp 12292 16656 "GET /seminar3/game/cube/10/ HTTP/1.1" 200 309
WARNING 2023-08-01 20:44:59,698 log 12292 16656 Not Found: /seminar3/game/number/10/
WARNING 2023-08-01 20:44:59,698 basehttp 12292 16656 "GET /seminar3/game/number/10/ HTTP/1.1" 404 3416
INFO 2023-08-01 20:45:23,024 autoreload 12292 6204 D:\Documents\GB\python-django-seminar\seminars\seminar3\urls.py changed, reloading.
INFO 2023-08-01 20:45:23,408 autoreload 9352 16240 Watching for file changes with StatReloader
INFO 2023-08-01 20:45:29,797 basehttp 9352 3940 "GET /seminar3/game/number/10/ HTTP/1.1" 200 357
INFO 2023-08-01 20:46:03,220 autoreload 9352 16240 D:\Documents\GB\python-django-seminar\seminars\seminar3\urls.py changed, reloading.
INFO 2023-08-01 20:46:03,608 autoreload 8168 6212 Watching for file changes with StatReloader
INFO 2023-08-01 20:51:34,951 autoreload 8168 6212 D:\Documents\GB\python-django-seminar\seminars\task5app\views.py changed, reloading.
INFO 2023-08-01 20:51:35,351 autoreload 7776 17404 Watching for file changes with StatReloader
INFO 2023-08-01 20:52:45,444 autoreload 7776 17404 D:\Documents\GB\python-django-seminar\seminars\task5app\views.py changed, reloading.
INFO 2023-08-01 20:52:45,839 autoreload 2260 6372 Watching for file changes with StatReloader
INFO 2023-08-01 20:55:13,910 autoreload 2260 6372 D:\Documents\GB\python-django-seminar\seminars\seminar3\views.py changed, reloading.
INFO 2023-08-01 20:55:14,307 autoreload 13228 9288 Watching for file changes with StatReloader
INFO 2023-08-01 20:56:11,026 autoreload 13228 9288 D:\Documents\GB\python-django-seminar\seminars\seminar3\views.py changed, reloading.
INFO 2023-08-01 20:56:11,425 autoreload 3660 16732 Watching for file changes with StatReloader
INFO 2023-08-01 20:57:08,167 autoreload 3660 16732 D:\Documents\GB\python-django-seminar\seminars\seminar3\views.py changed, reloading.
INFO 2023-08-01 20:57:08,567 autoreload 14832 13200 Watching for file changes with StatReloader
INFO 2023-08-01 20:57:29,902 autoreload 14832 13200 D:\Documents\GB\python-django-seminar\seminars\seminar3\views.py changed, reloading.
INFO 2023-08-01 20:57:30,298 autoreload 8544 15244 Watching for file changes with StatReloader
INFO 2023-08-01 21:00:41,467 autoreload 8544 15244 D:\Documents\GB\python-django-seminar\seminars\seminar3\views.py changed, reloading.
INFO 2023-08-01 21:00:41,848 autoreload 13388 9856 Watching for file changes with StatReloader
INFO 2023-08-01 21:08:14,811 autoreload 13388 9856 D:\Documents\GB\python-django-seminar\seminars\seminar3\views.py changed, reloading.
INFO 2023-08-01 21:08:15,198 autoreload 13480 14168 Watching for file changes with StatReloader
INFO 2023-08-01 21:09:56,416 autoreload 13480 14168 D:\Documents\GB\python-django-seminar\seminars\seminar3\views.py changed, reloading.
INFO 2023-08-01 21:09:56,812 autoreload 15956 12080 Watching for file changes with StatReloader
ERROR 2023-08-01 21:10:01,624 log 15956 16000 Internal Server Error: /seminar3/articles/30
Traceback (most recent call last):
  File "D:\Documents\GB\python-django-seminar\.venv\Lib\site-packages\django\template\base.py", line 505, in parse
    compile_func = self.tags[command]
                   ~~~~~~~~~^^^^^^^^^
KeyError: 'else'

During handling of the above exception, another exception occurred:

Traceback (most recent call last):
  File "D:\Documents\GB\python-django-seminar\.venv\Lib\site-packages\django\core\handlers\exception.py", line 55, in inner
    response = get_response(request)
               ^^^^^^^^^^^^^^^^^^^^^
  File "D:\Documents\GB\python-django-seminar\.venv\Lib\site-packages\django\core\handlers\base.py", line 197, in _get_response
    response = wrapped_callback(request, *callback_args, **callback_kwargs)
               ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
  File "D:\Documents\GB\python-django-seminar\seminars\seminar3\views.py", line 54, in get_articles_by_author
    return render(request, 'seminar3/articles.html', context)
           ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
  File "D:\Documents\GB\python-django-seminar\.venv\Lib\site-packages\django\shortcuts.py", line 24, in render
    content = loader.render_to_string(template_name, context, request, using=using)
              ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
  File "D:\Documents\GB\python-django-seminar\.venv\Lib\site-packages\django\template\loader.py", line 61, in render_to_string
    template = get_template(template_name, using=using)
               ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
  File "D:\Documents\GB\python-django-seminar\.venv\Lib\site-packages\django\template\loader.py", line 15, in get_template
    return engine.get_template(template_name)
           ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
  File "D:\Documents\GB\python-django-seminar\.venv\Lib\site-packages\django\template\backends\django.py", line 33, in get_template
    return Template(self.engine.get_template(template_name), self)
                    ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
  File "D:\Documents\GB\python-django-seminar\.venv\Lib\site-packages\django\template\engine.py", line 175, in get_template
    template, origin = self.find_template(template_name)
                       ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
  File "D:\Documents\GB\python-django-seminar\.venv\Lib\site-packages\django\template\engine.py", line 157, in find_template
